product_id,name,category_id,weight,price,description,supplier_id,barcode
2123,Peppermint,4,554.738938349465,9.16405959378608,food food food food food food food food food food food food food food food food food,879,9102915616361
2547,Loganberry,3,445.2905232241291,4.616307353930336,food food food food food food food food food food food food food food food food food,10,46656752
3624,Babaco,3,90.82656106439325,0.6512274494130355,food food food food food food food food food food food food food food food food food,214,16549829
2332,Boldo,4,508.83549982164624,8.622297030889984,food food food food food food food food food food food food food food food food food,321,8391209453371
3434,Steamed clams,1,75.09396624310638,0.23960195434116094,food food food food food food food food food food food food food food food food food,906,22817636
3059,Alexanders,4,965.865790849773,2.3202923790705334,food food food food food food food food food food food food food food food food food,3,0364663821087
2912,Savoy Affair,2,979.4035256101674,1.9679952487311703,food food food food food food food food food food food food food food food food food,114,27545209
2839,Sloppy joe,1,889.544718693306,9.155608644772972,food food food food food food food food food food food food food food food food food,963,5380747570712
3610,Juniper berry,4,618.7051422693801,0.6953380208612514,food food food food food food food food food food food food food food food food food,510,1087370767176
2970,Coriander seed,4,851.0675610803064,3.36647656756748,food food food food food food food food food food food food food food food food food,542,87619435
3462,Annatto,4,29.713561245909847,2.002299784265169,food food food food food food food food food food food food food food food food food,670,3760650900982
2174,Perilla,4,664.8057214812558,9.140404674719779,food food food food food food food food food food food food food food food food food,943,8025842951679
2699,Jasmine flowers,4,572.1971077672146,7.848373769896586,food food food food food food food food food food food food food food food food food,433,17987129
3034,Coriander,4,618.5093507415676,4.286855081756484,food food food food food food food food food food food food food food food food food,250,5861948004980
3170,Anise,4,407.82002278922727,9.09487795277546,food food food food food food food food food food food food food food food food food,969,5471301747361
3161,Dorrigo,4,325.2173112586646,6.916348992106457,food food food food food food food food food food food food food food food food food,460,5058033128558
2800,Chervil,4,209.71352224357932,4.8478693987643195,food food food food food food food food food food food food food food food food food,754,1487071096542
2221,Catnip,4,938.7568627061661,8.793421215028305,food food food food food food food food food food food food food food food food food,846,61906166
2097,Chervil,4,574.3331617054076,5.696505550316062,food food food food food food food food food food food food food food food food food,758,57296017
2768,Dwarf dangleberry,3,667.160229861892,3.583893939621592,food food food food food food food food food food food food food food food food food,816,44119874
3486,Kahikatea,3,942.5924425519925,2.479059190918893,food food food food food food food food food food food food food food food food food,353,76911260
3237,Pocky,1,447.9750569194676,5.510589456099076,food food food food food food food food food food food food food food food food food,1000,50395952
2552,Lovage,4,123.07795082526462,8.478630882081918,food food food food food food food food food food food food food food food food food,128,99322424
2463,Prawn Pizza,1,311.1503102591735,5.239458653590139,food food food food food food food food food food food food food food food food food,141,57020011
2735,Whinberry,3,653.9517390949037,9.62100876373943,food food food food food food food food food food food food food food food food food,307,19249582
3732,Marionberry,3,687.6973928933954,5.50397191725346,food food food food food food food food food food food food food food food food food,99,06945162
3563,Butter cookie,1,5.8596369050136765,7.800050661099575,food food food food food food food food food food food food food food food food food,21,2187744058403
3717,Lesser calamint,4,56.760441757844006,4.332725775133479,food food food food food food food food food food food food food food food food food,709,3384062107994
